rental_id,duration,bike_id,end_date,end_station_id,end_station_name,start_date,start_station_id,start_station_name
3746,468,2882,2022-05-08 13:11:19,602,23 Market Gardens,2022-05-08 13:03:31,780,18 Strand Road
4574,1106,1816,2022-05-08 13:33:18,733,Old Embankment,2022-05-08 13:14:52,638,Bridge Road
4866,676,8698,2022-05-08 14:51:35,182,West Way,2022-05-08 14:40:19,226,46 Mill Circus
159,2723,6125,2022-05-08 16:15:47,107,47 Old Road,2022-05-08 15:30:24,276,42 Bridge Gate
3157,2659,4800,2022-05-08 18:39:23,206,Globe Terrace,2022-05-08 17:55:04,206,Globe Terrace
1402,714,6161,2022-05-08 19:30:08,732,Victoria Road,2022-05-08 19:18:14,732,Victoria Road
1649,137,4035,2022-05-08 19:53:28,638,Bridge Road,2022-05-08 19:51:11,638,Bridge Road
3655,405,1214,2022-05-09 07:37:06,671,Lion Circus,2022-05-09 07:30:21,397,Station Row
3933,276,1098,2022-05-09 12:18:09,432,East Mews,2022-05-09 12:13:33,432,East Mews
3139,867,10238,2022-05-09 13:27:31,429,33 East Road,2022-05-09 13:13:04,429,33 East Road
1683,1748,11261,2022-05-09 14:00:33,517,Old Lane,2022-05-09 13:31:25,607,25 George Street
1775,353,2222,2022-05-09 15:13:26,243,Tower Street,2022-05-09 15:07:33,626,East Mews
332,5704,13780,2022-05-09 18:02:44,522,George Gardens,2022-05-09 16:27:40,699,Globe Gate
597,827,1106,2022-05-09 18:33:40,694,23 West Court,2022-05-09 18:19:53,105,Queen Way
4508,486,6404,2022-05-09 22:18:44,62,Park Road,2022-05-09 22:10:38,45,Albert Gate
3692,490,9359,2022-05-10 05:55:47,637,Victoria Street,2022-05-10 05:47:37,678,Old Gardens
3345,343,10778,2022-05-10 07:35:58,460,26 North Gate,2022-05-10 07:30:15,460,26 North Gate
3389,583,10054,2022-05-10 09:34:24,699,Globe Gate,2022-05-10 09:24:41,743,Market Gardens
1071,1319,9384,2022-05-10 10:04:33,221,Bond Court,2022-05-10 09:42:34,221,Bond Court
1104,1775,14158,2022-05-10 11:28:36,331,East Walk,2022-05-10 10:59:01,134,5 Crown Mews
2113,817,834,2022-05-10 19:14:19,642,23 Old Lane,2022-05-10 19:00:42,626,East Mews
1368,234,9757,2022-05-10 19:13:06,600,36 George Row,2022-05-10 19:09:12,600,36 George Row
2987,1114,3611,2022-05-10 20:07:15,2,Strand Avenue,2022-05-10 19:48:41,2,Strand Avenue
3536,307,433,2022-05-11 06:22:37,452,Earl Court,2022-05-11 06:17:30,403,Green Gardens
1436,474,11936,2022-05-11 07:06:17,110,Great Terrace,2022-05-11 06:58:23,218,Great Court
4190,292,3504,2022-05-11 09:06:30,419,Market Place,2022-05-11 09:01:38,609,Station Row
3595,738,7905,2022-05-11 11:00:06,413,South Gardens,2022-05-11 10:47:48,413,South Gardens
56,2710,13126,2022-05-11 12:11:21,184,Great Mews,2022-05-11 11:26:11,693,Water Embankment
1659,877,3754,2022-05-11 12:19:24,369,9 Bridge Passage,2022-05-11 12:04:47,419,Market Place
4287,2525,12602,2022-05-11 12:47:51,547,Earl Square,2022-05-11 12:05:46,322,Long Bridge
2539,1041,7480,2022-05-11 13:43:17,156,North Way,2022-05-11 13:25:56,156,North Way
4024,2681,8128,2022-05-11 16:58:55,694,23 West Court,2022-05-11 16:14:14,233,Manor Lane
4851,1396,9149,2022-05-11 18:56:01,405,Duke Embankment,2022-05-11 18:32:45,405,Duke Embankment
1410,262,7328,2022-05-12 05:11:48,794,26 Duke Gardens,2022-05-12 05:07:26,794,26 Duke Gardens
3325,495,5243,2022-05-12 06:03:37,189,Victoria Avenue,2022-05-12 05:55:22,656,Old Row
3344,931,2358,2022-05-12 07:31:02,769,Great Walk,2022-05-12 07:15:31,430,West Walk
4808,333,6753,2022-05-12 08:14:35,73,North Walk,2022-05-12 08:09:02,795,25 West Terrace
898,575,1686,2022-05-12 08:28:48,263,Mill Road,2022-05-12 08:19:13,721,31 Hill Place
3859,1847,11841,2022-05-12 11:41:53,117,Church Way,2022-05-12 11:11:06,117,Church Way
2234,1032,14516,2022-05-12 13:05:47,565,Crown Circus,2022-05-12 12:48:35,603,Bond Lane
2051,86,14727,2022-05-12 14:37:29,607,25 George Street,2022-05-12 14:36:03,784,Temple Court
481,2339,6729,2022-05-12 15:19:28,760,West Mews,2022-05-12 14:40:29,671,Lion Circus
2456,566,9380,2022-05-12 17:04:54,189,Victoria Avenue,2022-05-12 16:55:28,453,Lion Passage
1831,1302,1643,2022-05-12 20:27:44,243,Tower Street,2022-05-12 20:06:02,243,Tower Street
1,1140,8918,2022-05-13 06:35:26,539,29 George Gate,2022-05-13 06:16:26,539,29 George Gate
1439,204,2566,2022-05-13 06:25:18,611,Crown Gate,2022-05-13 06:21:54,611,Crown Gate
1514,269,13189,2022-05-13 06:53:12,634,5 Long Gate,2022-05-13 06:48:43,593,North Circus
3669,506,4679,2022-05-13 09:04:32,335,44 Tower Lane,2022-05-13 08:56:06,92,Castle Passage
2513,814,4557,2022-05-13 17:16:11,765,Castle Lane,2022-05-13 17:02:37,562,South Way
246,2441,12411,2022-05-13 17:54:34,365,Bond Embankment,2022-05-13 17:13:53,472,Park Terrace
2641,1609,6307,2022-05-13 23:40:02,79,George Circus,2022-05-13 23:13:13,61,Dock Street
3561,983,10264,2022-05-14 11:28:45,670,44 Market Lane,2022-05-14 11:12:22,758,Church Lane
1538,342,13971,2022-05-14 11:49:30,698,Victoria Place,2022-05-14 11:43:48,471,Castle Embankment
1259,389,12993,2022-05-14 12:10:35,331,East Walk,2022-05-14 12:04:06,72,Station Terrace
4781,781,10774,2022-05-14 13:27:03,764,27 New Row,2022-05-14 13:14:02,764,27 New Row
172,246,7647,2022-05-14 13:54:49,776,Mill Lane,2022-05-14 13:50:43,776,Mill Lane
4959,312,9091,2022-05-14 14:16:39,421,29 Great Way,2022-05-14 14:11:27,421,29 Great Way
4573,954,8372,2022-05-14 15:21:24,167,Park Court,2022-05-14 15:05:30,763,Hill Terrace
3823,141,6062,2022-05-14 16:56:16,637,Victoria Street,2022-05-14 16:53:55,637,Victoria Street
1533,593,3608,2022-05-14 17:15:49,154,Station Row,2022-05-14 17:05:56,154,Station Row
1869,565,1589,2022-05-14 18:02:14,179,12 Market Place,2022-05-14 17:52:49,331,East Walk
3644,2210,9667,2022-05-14 21:34:17,355,New Lane,2022-05-14 20:57:27,7,Rose Bridge
3943,2989,3399,2022-05-14 22:46:43,243,Tower Street,2022-05-14 21:56:54,701,20 Oxford Row
4294,908,7918,2022-05-15 15:02:04,156,North Way,2022-05-15 14:46:56,565,Crown Circus
2021,308,6081,2022-05-15 15:00:49,96,Station Lane,2022-05-15 14:55:41,181,Earl Bridge
2937,222,14111,2022-05-15 15:38:01,618,Cross Bridge,2022-05-15 15:34:19,67,Castle Court
882,518,11661,2022-05-16 09:09:39,626,East Mews,2022-05-16 09:01:01,362,Albert Passage
3278,1387,14177,2022-05-16 11:08:17,314,28 High Square,2022-05-16 10:45:10,676,Albert Way
1046,385,3919,2022-05-16 13:40:27,659,Queen Circus,2022-05-16 13:34:02,167,Park Court
4003,3963,432,2022-05-16 17:52:37,763,Hill Terrace,2022-05-16 16:46:34,627,Mill Lane
3820,425,10314,2022-05-16 17:07:15,395,33 Station Passage,2022-05-16 17:00:10,110,Great Terrace
851,683,7770,2022-05-16 20:26:06,446,Castle Mews,2022-05-16 20:14:43,666,25 Park Walk
1067,329,1409,2022-05-16 21:38:45,117,Church Way,2022-05-16 21:33:16,54,East Passage
4862,574,1277,2022-05-17 08:46:38,135,Bond Place,2022-05-17 08:37:04,551,Green Way
129,81,12307,2022-05-17 17:32:23,409,2 Water Street,2022-05-17 17:31:02,102,Temple Place
3525,1736,4814,2022-05-17 19:14:25,538,Broad Way,2022-05-17 18:45:29,538,Broad Way
318,344,7768,2022-05-17 20:14:31,208,Crown Avenue,2022-05-17 20:08:47,135,Bond Place
3045,815,850,2022-05-18 00:41:59,201,Station Street,2022-05-18 00:28:24,551,Green Way
2836,1104,4636,2022-05-18 07:38:16,434,16 Broad Walk,2022-05-18 07:19:52,236,South Walk
469,940,14307,2022-05-18 07:41:17,66,Earl Square,2022-05-18 07:25:37,421,29 Great Way
1465,1803,11252,2022-05-18 14:04:03,652,South Square,2022-05-18 13:34:00,354,Oxford Passage
2457,1196,4146,2022-05-19 00:54:48,1,Hill Row,2022-05-19 00:34:52,374,15 Temple Embankment
3586,349,8883,2022-05-19 06:06:38,685,George Walk,2022-05-19 06:00:49,685,George Walk
4578,363,12967,2022-05-19 06:36:21,2,Strand Avenue,2022-05-19 06:30:18,2,Strand Avenue
3587,2099,154,2022-05-19 15:35:05,19,Dock Square,2022-05-19 15:00:06,787,Albert Square
2,1812,3469,2022-05-19 15:31:21,443,Church Square,2022-05-19 15:01:09,212,North Embankment
3136,863,279,2022-05-19 16:43:16,703,42 Victoria Road,2022-05-19 16:28:53,517,Old Lane
1867,257,3894,2022-05-19 19:51:27,534,16 Queen Passage,2022-05-19 19:47:10,184,Great Mews
4386,407,10714,2022-05-20 13:23:40,417,22 King Square,2022-05-20 13:16:53,766,Earl Bridge
2955,214,7798,2022-05-20 16:23:26,678,Old Gardens,2022-05-20 16:19:52,138,49 George Embankment
1993,549,3277,2022-05-20 20:30:45,365,Bond Embankment,2022-05-20 20:21:36,172,36 Wharf Terrace
1781,758,2904,2022-05-21 00:42:30,445,King Circus,2022-05-21 00:29:52,693,Water Embankment
4076,285,6384,2022-05-21 07:22:34,701,20 Oxford Row,2022-05-21 07:17:49,525,Rose Street
4537,60,1336,2022-05-21 10:15:52,752,South Row,2022-05-21 10:14:52,210,Cross Gate
2485,640,2194,2022-05-21 11:22:37,429,33 East Road,2022-05-21 11:11:57,574,4 Duke Lane
3585,641,8457,2022-05-21 11:47:33,77,Green Row,2022-05-21 11:36:52,77,Green Row
4920,447,7832,2022-05-21 14:14:41,387,Prince Place,2022-05-21 14:07:14,454,North Avenue
4117,3301,9904,2022-05-21 17:14:21,64,Victoria Bridge,2022-05-21 16:19:20,413,South Gardens
4877,438,10418,2022-05-22 07:36:51,615,4 George Terrace,2022-05-22 07:29:33,333,22 Dock Way
1227,1609,12277,2022-05-22 10:11:10,379,Market Mews,2022-05-22 09:44:21,23,4 Fleet Square
3759,2283,1940,2022-05-22 12:33:46,63,Cross Avenue,2022-05-22 11:55:43,242,Park Square
1824,6730,1963,2022-05-22 14:35:13,561,Manor Terrace,2022-05-22 12:43:03,647,Church Circus
2739,1009,3558,2022-05-22 15:19:23,500,Lion Passage,2022-05-22 15:02:34,500,Lion Passage
1094,334,9382,2022-05-22 19:10:15,212,North Embankment,2022-05-22 19:04:41,432,East Mews
585,417,8173,2022-05-22 19:35:09,750,Wharf Square,2022-05-22 19:28:12,790,31 West Circus
4233,382,12823,2022-05-22 19:57:15,62,Park Road,2022-05-22 19:50:53,62,Park Road
309,160,9265,2022-05-22 21:11:14,777,South Bridge,2022-05-22 21:08:34,787,Albert Square
2132,409,3747,2022-05-23 07:15:42,165,Hill Embankment,2022-05-23 07:08:53,306,Park Avenue
91,974,1162,2022-05-23 07:39:57,365,Bond Embankment,2022-05-23 07:23:43,365,Bond Embankment
1526,1867,2903,2022-05-23 18:10:49,250,42 Queen Court,2022-05-23 17:39:42,250,42 Queen Court
1909,189,4563,2022-05-23 18:27:42,571,39 Water Bridge,2022-05-23 18:24:33,743,Market Gardens
4171,1361,6199,2022-05-23 19:22:55,560,Globe Lane,2022-05-23 19:00:14,341,Globe Square
3055,330,12103,2022-05-24 08:10:22,676,Albert Way,2022-05-24 08:04:52,515,7 Church Court
4274,1014,12253,2022-05-24 09:03:16,514,14 Market Gardens,2022-05-24 08:46:22,792,West Avenue
4107,111,13125,2022-05-24 13:37:44,376,Bridge Lane,2022-05-24 13:35:53,146,Queen Road
1152,448,14155,2022-05-24 16:55:11,337,Fleet Circus,2022-05-24 16:47:43,337,Fleet Circus
2523,2053,689,2022-05-24 19:41:38,414,Dock Way,2022-05-24 19:07:25,119,Cross Square
1447,622,471,2022-05-24 20:22:27,65,High Avenue,2022-05-24 20:12:05,735,Bridge Gardens
170,1183,8255,2022-05-24 22:13:54,494,Strand Gardens,2022-05-24 21:54:11,671,Lion Circus
3317,218,10902,2022-05-25 07:24:48,346,4 Tower Avenue,2022-05-25 07:21:10,200,New Gardens
3238,510,7445,2022-05-25 07:36:40,159,West Avenue,2022-05-25 07:28:10,519,Tower Square
2146,309,2546,2022-05-25 08:16:58,218,Great Court,2022-05-25 08:11:49,755,5 Duke Square
2249,262,8522,2022-05-25 08:39:03,353,Great Avenue,2022-05-25 08:34:41,353,Great Avenue
2258,755,3152,2022-05-25 14:26:15,561,Manor Terrace,2022-05-25 14:13:40,561,Manor Terrace
856,542,14533,2022-05-25 17:35:26,598,George Square,2022-05-25 17:26:24,642,23 Old Lane
4928,651,705,2022-05-25 17:37:55,65,High Avenue,2022-05-25 17:27:04,65,High Avenue
1575,1029,8331,2022-05-25 18:21:19,598,George Square,2022-05-25 18:04:10,598,George Square
1658,1286,3398,2022-05-25 18:41:09,200,New Gardens,2022-05-25 18:19:43,263,Mill Road
83,1097,14616,2022-05-25 18:42:41,523,38 Station Bridge,2022-05-25 18:24:24,523,38 Station Bridge
4398,295,2411,2022-05-25 19:30:00,551,Green Way,2022-05-25 19:25:05,551,Green Way
4008,236,5218,2022-05-26 08:46:30,458,Church Street,2022-05-26 08:42:34,458,Church Street
1599,516,13529,2022-05-26 10:07:47,183,West Road,2022-05-26 09:59:11,64,Victoria Bridge
619,533,2845,2022-05-26 16:28:26,674,Castle Square,2022-05-26 16:19:33,90,31 George Embankment
397,1122,11192,2022-05-26 18:03:00,1,Hill Row,2022-05-26 17:44:18,403,Green Gardens
4822,1842,13366,2022-05-26 19:08:05,107,47 Old Road,2022-05-26 18:37:23,107,47 Old Road
1187,436,11828,2022-05-27 05:39:17,694,23 West Court,2022-05-27 05:32:01,694,23 West Court
1285,1269,9313,2022-05-27 08:35:58,81,27 Mill Court,2022-05-27 08:14:49,187,Manor Walk
3428,1325,6426,2022-05-27 09:21:41,656,Old Row,2022-05-27 08:59:36,656,Old Row
787,601,11440,2022-05-27 12:07:05,114,Wharf Bridge,2022-05-27 11:57:04,114,Wharf Bridge
4284,706,2420,2022-05-27 18:12:38,393,13 Earl Gate,2022-05-27 18:00:52,196,North Circus
1306,810,10424,2022-05-27 20:34:44,360,Victoria Road,2022-05-27 20:21:14,193,Broad Lane
4672,2781,2953,2022-05-28 10:57:23,766,Earl Bridge,2022-05-28 10:11:02,766,Earl Bridge
3443,151,14011,2022-05-28 11:40:59,673,Tower Gardens,2022-05-28 11:38:28,488,28 Mill Circus
1940,679,13416,2022-05-28 13:32:46,147,40 Wharf Passage,2022-05-28 13:21:27,424,King Mews
2500,538,2939,2022-05-28 16:08:36,764,27 New Row,2022-05-28 15:59:38,764,27 New Row
4485,178,13059,2022-05-28 18:54:38,245,27 Tower Passage,2022-05-28 18:51:40,245,27 Tower Passage
2752,713,13693,2022-05-29 01:08:54,183,West Road,2022-05-29 00:57:01,183,West Road
967,484,5893,2022-05-29 07:10:33,770,East Passage,2022-05-29 07:02:29,587,Fleet Court
3741,205,10713,2022-05-29 10:57:33,214,Strand Avenue,2022-05-29 10:54:08,694,23 West Court
2574,973,14489,2022-05-29 12:26:54,245,27 Tower Passage,2022-05-29 12:10:41,245,27 Tower Passage
1254,15860,6448,2022-05-29 17:18:56,101,South Passage,2022-05-29 12:54:36,101,South Passage
1153,2501,3900,2022-05-30 06:13:19,300,Prince Way,2022-05-30 05:31:38,135,Bond Place
1163,2397,10272,2022-05-30 11:59:35,263,Mill Road,2022-05-30 11:19:38,376,Bridge Lane
1677,2848,1736,2022-05-30 12:11:07,352,31 Rose Embankment,2022-05-30 11:23:39,491,Great Passage
847,427,10974,2022-05-30 12:15:45,776,Mill Lane,2022-05-30 12:08:38,178,21 Globe Embankment
264,897,6036,2022-05-30 12:24:02,105,Queen Way,2022-05-30 12:09:05,703,42 Victoria Road
1481,812,9329,2022-05-30 12:43:18,210,Cross Gate,2022-05-30 12:29:46,210,Cross Gate
4132,474,12965,2022-05-30 15:22:46,591,Baker Circus,2022-05-30 15:14:52,514,14 Market Gardens
1271,2281,10458,2022-05-31 08:31:06,794,26 Duke Gardens,2022-05-31 07:53:05,456,Church Bridge
775,4349,6840,2022-05-31 11:22:31,792,West Avenue,2022-05-31 10:10:02,792,West Avenue
4787,963,11695,2022-05-31 11:31:49,295,North Row,2022-05-31 11:15:46,295,North Row
3375,324,1098,2022-05-31 12:47:56,13,Manor Embankment,2022-05-31 12:42:32,1,Hill Row
2001,1445,2351,2022-05-31 15:06:03,316,East Square,2022-05-31 14:41:58,87,43 Prince Terrace
4507,1060,4981,2022-05-31 18:28:24,224,High Terrace,2022-05-31 18:10:44,790,31 West Circus
1017,1010,11646,2022-05-31 19:02:49,790,31 West Circus,2022-05-31 18:45:59,440,4 George Street
2478,891,387,2022-05-31 20:51:08,598,George Square,2022-05-31 20:36:17,210,Cross Gate
4044,743,4424,2022-06-01 07:50:40,693,Water Embankment,2022-06-01 07:38:17,213,32 Albert Road
708,2267,7343,2022-06-01 10:12:21,354,Oxford Passage,2022-06-01 09:34:34,354,Oxford Passage
4026,577,13389,2022-06-01 09:49:04,288,Fleet Row,2022-06-01 09:39:27,288,Fleet Row
1876,1022,12524,2022-06-01 11:23:03,242,Park Square,2022-06-01 11:06:01,242,Park Square
1064,609,212,2022-06-01 14:19:51,709,Queen Gardens,2022-06-01 14:09:42,709,Queen Gardens
4125,617,14199,2022-06-01 20:17:22,562,South Way,2022-06-01 20:07:05,562,South Way
1494,935,6820,2022-06-01 22:57:07,792,West Avenue,2022-06-01 22:41:32,640,High Passage
1235,1250,11013,2022-06-02 07:58:52,563,6 Manor Mews,2022-06-02 07:38:02,464,8 Bridge Passage
4623,324,14633,2022-06-02 08:13:54,542,Rose Gate,2022-06-02 08:08:30,609,Station Row
651,388,2583,2022-06-02 08:39:09,10,Earl Court,2022-06-02 08:32:41,375,Baker Lane
1593,92,1584,2022-06-02 17:04:35,618,Cross Bridge,2022-06-02 17:03:03,405,Duke Embankment
1548,86,927,2022-06-02 17:41:40,54,East Passage,2022-06-02 17:40:14,54,East Passage
1132,772,9679,2022-06-02 19:14:18,626,East Mews,2022-06-02 19:01:26,617,Mill Lane
3199,375,10205,2022-06-02 19:57:17,443,Church Square,2022-06-02 19:51:02,551,Green Way
616,1621,5557,2022-06-03 01:41:01,505,Cross Walk,2022-06-03 01:14:00,23,4 Fleet Square
1304,1170,5189,2022-06-03 08:49:18,163,16 Wharf Gardens,2022-06-03 08:29:48,432,East Mews
2932,1505,6714,2022-06-03 09:48:48,419,Market Place,2022-06-03 09:23:43,413,South Gardens
4628,597,1723,2022-06-03 10:26:36,675,Long Mews,2022-06-03 10:16:39,591,Baker Circus
227,173,8516,2022-06-03 10:55:26,585,Bond Court,2022-06-03 10:52:33,145,Lion Row
179,546,7828,2022-06-03 11:35:38,317,30 Oxford Place,2022-06-03 11:26:32,23,4 Fleet Square
2302,1309,11402,2022-06-03 18:19:11,793,17 Bridge Avenue,2022-06-03 17:57:22,766,Earl Bridge
4896,655,5221,2022-06-03 20:04:03,314,28 High Square,2022-06-03 19:53:08,314,28 High Square
1296,1359,14309,2022-06-03 22:28:31,227,27 Fleet Avenue,2022-06-03 22:05:52,423,16 Bridge Mews
4112,174,3918,2022-06-04 09:17:26,236,South Walk,2022-06-04 09:14:32,236,South Walk
233,319,10408,2022-06-04 09:41:46,3,Manor Bridge,2022-06-04 09:36:27,196,North Circus
546,2280,4071,2022-06-04 10:37:00,675,Long Mews,2022-06-04 09:59:00,388,20 Queen Gardens
3559,504,11545,2022-06-04 10:40:28,34,Oxford Gardens,2022-06-04 10:32:04,472,Park Terrace
2647,2732,5953,2022-06-04 14:46:13,154,Station Row,2022-06-04 14:00:41,356,High Street
2252,358,6832,2022-06-04 16:47:52,694,23 West Court,2022-06-04 16:41:54,505,Cross Walk
4509,411,13847,2022-06-05 09:55:04,424,King Mews,2022-06-05 09:48:13,727,Duke Gate
2900,598,13007,2022-06-05 11:19:34,367,34 High Road,2022-06-05 11:09:36,367,34 High Road
679,118,14675,2022-06-05 12:35:47,251,44 Green Street,2022-06-05 12:33:49,356,High Street
3099,1049,2630,2022-06-05 15:53:06,456,Church Bridge,2022-06-05 15:35:37,456,Church Bridge
1826,490,2515,2022-06-06 06:30:55,595,Bond Circus,2022-06-06 06:22:45,577,10 Old Bridge
1768,2651,2336,2022-06-06 09:33:36,189,Victoria Avenue,2022-06-06 08:49:25,212,North Embankment
3236,739,12308,2022-06-06 12:49:46,691,48 New Avenue,2022-06-06 12:37:27,647,Church Circus
4646,1306,8282,2022-06-07 06:41:09,231,Long Embankment,2022-06-07 06:19:23,214,Strand Avenue
1222,254,9110,2022-06-07 10:12:56,342,Church Mews,2022-06-07 10:08:42,63,Cross Avenue
4085,1803,4465,2022-06-07 17:08:06,553,Mill Walk,2022-06-07 16:38:03,553,Mill Walk
1804,687,5833,2022-06-07 18:27:24,732,Victoria Road,2022-06-07 18:15:57,200,New Gardens
4833,1014,3512,2022-06-08 04:58:17,185,Church Road,2022-06-08 04:41:23,185,Church Road
1917,120,7875,2022-06-08 07:38:38,553,Mill Walk,2022-06-08 07:36:38,553,Mill Walk
2935,467,9575,2022-06-08 08:41:13,273,Rose Terrace,2022-06-08 08:33:26,593,North Circus
1238,674,5252,2022-06-08 10:17:36,732,Victoria Road,2022-06-08 10:06:22,777,South Bridge
4798,1720,1968,2022-06-08 17:28:44,757,Strand Street,2022-06-08 17:00:04,433,22 West Passage
1544,201,2676,2022-06-08 17:11:14,520,49 Rose Avenue,2022-06-08 17:07:53,137,11 Manor Terrace
530,474,13729,2022-06-08 18:36:24,134,5 Crown Mews,2022-06-08 18:28:30,134,5 Crown Mews
2342,2649,11693,2022-06-09 07:11:28,7,Rose Bridge,2022-06-09 06:27:19,7,Rose Bridge
1255,1096,10717,2022-06-09 08:09:26,672,26 North Passage,2022-06-09 07:51:10,672,26 North Passage
4535,203,4578,2022-06-09 08:48:11,694,23 West Court,2022-06-09 08:44:48,734,Station Court
4665,941,13436,2022-06-09 09:13:59,502,13 Oxford Row,2022-06-09 08:58:18,333,22 Dock Way
608,325,14117,2022-06-09 11:33:19,638,Bridge Road,2022-06-09 11:27:54,638,Bridge Road
1569,339,1933,2022-06-09 12:16:27,705,Hill Road,2022-06-09 12:10:48,61,Dock Street
1742,2181,4634,2022-06-09 12:59:01,673,Tower Gardens,2022-06-09 12:22:40,239,Prince Street
3473,578,1623,2022-06-09 15:32:01,525,Rose Street,2022-06-09 15:22:23,130,24 Old Passage
3376,1130,8938,2022-06-09 15:45:05,780,18 Strand Road,2022-06-09 15:26:15,187,Manor Walk
2747,873,8901,2022-06-09 19:16:58,220,Queen Avenue,2022-06-09 19:02:25,137,11 Manor Terrace
2758,881,3677,2022-06-09 19:19:48,485,47 Wharf Lane,2022-06-09 19:05:07,694,23 West Court
1008,316,4489,2022-06-09 19:41:55,794,26 Duke Gardens,2022-06-09 19:36:39,339,Old Road
4846,368,8843,2022-06-10 07:20:58,253,North Gate,2022-06-10 07:14:50,253,North Gate
2670,602,4097,2022-06-10 07:35:59,761,Bridge Passage,2022-06-10 07:25:57,255,Church Square
2524,590,612,2022-06-10 11:06:45,458,Church Street,2022-06-10 10:56:55,458,Church Street
1441,445,13787,2022-06-10 11:16:54,473,Water Court,2022-06-10 11:09:29,61,Dock Street
2700,603,2904,2022-06-10 16:16:03,567,Tower Passage,2022-06-10 16:06:00,683,Manor Row
435,1551,11937,2022-06-10 17:41:48,676,Albert Way,2022-06-10 17:15:57,179,12 Market Place
3936,1761,13879,2022-06-11 05:42:28,396,Bond Road,2022-06-11 05:13:07,271,Globe Place
167,258,7125,2022-06-11 09:47:09,184,Great Mews,2022-06-11 09:42:51,206,Globe Terrace
80,3758,4557,2022-06-11 12:53:20,379,Market Mews,2022-06-11 11:50:42,13,Manor Embankment
133,927,13133,2022-06-11 12:21:03,780,18 Strand Road,2022-06-11 12:05:36,618,Cross Bridge
4553,1509,1579,2022-06-11 13:32:26,145,Lion Row,2022-06-11 13:07:17,234,Church Terrace
2842,677,8358,2022-06-11 15:48:43,771,24 Station Gate,2022-06-11 15:37:26,771,24 Station Gate
925,821,2961,2022-06-11 16:08:42,766,Earl Bridge,2022-06-11 15:55:01,766,Earl Bridge
4359,2218,7454,2022-06-11 22:19:29,403,Green Gardens,2022-06-11 21:42:31,105,Queen Way
2578,423,6009,2022-06-11 21:50:24,593,North Circus,2022-06-11 21:43:21,593,North Circus
1302,389,12371,2022-06-12 10:09:59,425,Queen Circus,2022-06-12 10:03:30,673,Tower Gardens
1897,205,14487,2022-06-12 14:42:21,419,Market Place,2022-06-12 14:38:56,617,Mill Lane
1901,518,10438,2022-06-12 15:37:55,72,Station Terrace,2022-06-12 15:29:17,72,Station Terrace
